ordem;nivel;cod_dim2;Zona Geográfica;População residente - Total;População residente - H;População residente - M;População presente - Total;População presente - H;População presente - M;Famílias - Clássicas ;Famílias - Institucionais;Núcleos familiares ;Alojamentos familiares - Total ;Alojamentos familiares - Clássicos;Alojamentos familiares - Não clássicos;Alojamentos colectivos;Edifícios clássicos
154967000;6;90205;                        Azinhal;63;31;32;63;31;32;26;0;19;61;61;0;0;61
154985000;6;90206;                        Cabreira;91;41;50;94;41;53;31;4;25;112;112;0;5;117
155000000;6;90207;                        Castelo Bom;216;93;123;213;90;123;80;1;52;208;208;0;1;209
155022000;6;90208;                        Castelo Mendo;87;36;51;85;34;51;47;0;24;111;111;0;1;111
155037000;6;90209;                        Freineda;238;110;128;234;109;125;111;1;71;229;229;0;1;230
155069000;6;90210;                        Freixo;182;88;94;180;86;94;72;0;51;147;147;0;2;147
155092000;6;90211;                        Junça;124;65;59;118;62;56;55;0;44;131;131;0;0;131
155113000;6;90212;                        Leomil;104;52;52;103;52;51;55;0;36;118;118;0;0;118
155137000;6;90213;                        Malhada Sorda;334;138;196;334;136;198;132;2;88;552;552;0;2;554
155180000;6;90214;                        Malpartida;172;87;85;174;87;87;79;1;52;172;172;0;1;172
155221000;6;90215;                        Mesquitela;45;22;23;46;22;24;18;0;15;80;80;0;0;80
155237000;6;90216;                        Mido;46;20;26;52;23;29;29;0;14;71;71;0;0;71
155252000;6;90217;                        Miuzela;368;187;181;351;177;174;169;0;111;446;446;0;0;445
155308000;6;90218;                        Monte Perobolço;61;27;34;59;27;32;38;0;18;140;140;0;0;140
155324000;6;90219;                        Nave de Haver;358;158;200;347;152;195;158;1;108;514;514;0;1;512
155395000;6;90220;                        Naves;68;36;32;69;37;32;33;0;21;55;55;0;0;55
155418000;6;90221;                        Parada;114;58;56;111;56;55;55;0;38;193;193;0;0;193
155444000;6;90222;                        Peva;168;69;99;157;66;91;49;1;35;110;110;0;1;111
155465000;6;90223;                        Porto de Ovelha;47;21;26;47;21;26;28;0;17;198;198;0;0;195
155489000;6;90224;                        São Pedro de Rio Seco;181;80;101;177;78;99;87;0;59;188;188;0;0;188
155516000;6;90225;                        Senouras;38;18;20;38;18;20;23;0;14;58;58;0;0;58
155530000;6;90226;                        Vale de Coelha;43;22;21;40;19;21;18;0;13;49;49;0;0;49
155550000;6;90227;                        Vale da Mula;182;97;85;181;96;85;85;0;62;185;185;0;0;181
155584000;6;90228;                        Vale Verde;95;45;50;90;41;49;46;0;28;118;118;0;0;117
155614000;6;90229;                        Vilar Formoso;2219;1053;1166;2060;956;1104;882;1;708;1305;1305;0;11;1113
155738000;5;903;                    Celorico da Beira;7693;3611;4082;7470;3490;3980;3066;14;2371;6300;6290;10;36;5870
155739000;6;90301;                        Açores;352;151;201;337;143;194;134;1;106;264;264;0;1;265
155766000;6;90302;                        Baraçal;227;110;117;229;111;118;95;1;64;214;213;1;1;207
155791000;6;90303;                        Cadafaz;140;65;75;136;63;73;64;1;41;153;153;0;4;156
155809000;6;90304;                        Carrapichana;216;99;117;208;95;113;102;0;69;220;219;1;0;219
155832000;6;90305;                        Cortiçô da Serra;171;73;98;160;69;91;79;0;50;172;172;0;0;171
155849000;6;90306;                        Forno Telheiro;735;347;388;714;330;384;278;2;219;502;502;0;3;490
155892000;6;90307;                        Lajeosa do Mondego;698;327;371;665;303;362;264;2;218;441;441;0;5;426
155927000;6;90308;                        Linhares;259;114;145;261;119;142;118;0;79;312;312;0;6;318
155971000;6;90309;                        Maçal do Chão;160;81;79;163;83;80;62;0;47;152;152;0;0;152
155990000;6;90310;                        Mesquitela;238;111;127;238;110;128;104;0;75;280;280;0;2;282
156021000;6;90311;                        Minhocal;175;82;93;167;75;92;69;0;55;157;157;0;0;157
156036000;6;90312;                        Prados;180;86;94;174;85;89;72;1;56;240;240;0;1;240
156059000;6;90313;                        Rapa;162;77;85;166;81;85;66;1;48;146;146;0;3;149
156074000;6;90314;                        Ratoeira;303;139;164;292;132;160;113;1;87;217;217;0;1;218
156093000;6;90315;                        Salgueirais;114;56;58;112;54;58;47;0;35;146;146;0;0;146
156109000;6;90316;                        Celorico (Santa Maria);895;424;471;868;410;458;373;0;296;701;701;0;2;495
156152000;6;90317;                        Celorico (São Pedro);1383;645;738;1345;632;713;510;2;422;869;861;8;4;672
156216000;6;90318;                        Vale de Azares;400;191;209;385;182;203;169;1;124;360;360;0;1;361
156248000;6;90319;                        Velosa;114;53;61;114;53;61;44;0;32;95;95;0;0;94
156264000;6;90320;                        Vide entre Vinhas;165;77;88;150;68;82;79;0;50;180;180;0;0;180
156281000;6;90321;                        Vila Boa do Mondego;107;47;60;109;49;60;48;1;33;136;136;0;1;136
156296000;6;90322;                        Casas do Soeiro;499;256;243;477;243;234;176;0;165;343;343;0;1;336
156321000;5;904;                    Figueira de Castelo Rodrigo;6260;2996;3264;6030;2877;3153;2513;6;1910;5404;5396;8;20;5146
156322000;6;90401;                        Algodres;294;132;162;276;123;153;120;1;86;319;319;0;1;319
156363000;6;90402;                        Almofala;181;80;101;178;79;99;95;0;60;273;273;0;0;273
156408000;6;90403;                        Castelo Rodrigo;517;253;264;515;253;262;153;2;133;252;252;0;5;249
156445000;6;90404;                        Cinco Vilas;94;45;49;89;43;46;45;0;28;95;95;0;0;95
156463000;6;90405;                        Colmeal;42;23;19;44;24;20;25;0;11;90;90;0;0;89
156480000;6;90406;                        Escalhão;770;355;415;751;343;408;307;1;228;706;706;0;2;696
156533000;6;90407;                        Escarigo;99;39;60;99;39;60;47;0;34;108;108;0;0;108
156557000;6;90408;                        Figueira de Castelo Rodrigo;2211;1095;1116;2109;1041;1068;850;0;703;1408;1406;2;6;1172
156660000;6;90409;                        Freixeda do Torrão;262;120;142;253;114;139;113;1;73;248;248;0;1;246
156686000;6;90410;                        Mata de Lobos;383;174;209;361;164;197;145;1;97;394;394;0;1;392
156748000;6;90411;                        Penha de Águia;111;48;63;106;44;62;59;0;40;131;131;0;0;131
156766000;6;90412;                        Quintã de Pêro Martins;145;70;75;145;72;73;66;0;51;179;179;0;1;180
156792000;6;90413;                        Reigada;303;146;157;287;135;152;118;0;100;257;257;0;0;257
156824000;6;90414;                        Vale de Afonsinho;83;41;42;82;40;42;38;0;31;100;100;0;0;100
156839000;6;90415;                        Vermiosa;394;189;205;371;180;191;165;0;128;340;335;5;0;335
156887000;6;90416;                        Vilar de Amargo;158;80;78;152;78;74;76;0;48;215;215;0;1;215
156908000;6;90417;                        Vilar Torpim;213;106;107;212;105;107;91;0;59;289;288;1;2;289
156954000;5;907;                    Guarda;42541;20319;22222;40726;19337;21389;16402;42;12921;27808;27796;12;86;19376
156955000;6;90701;                        Adão;233;110;123;229;107;122;100;1;76;248;248;0;1;249
156988000;6;90702;                        Albardo;143;71;72;133;64;69;61;0;43;190;190;0;0;188
157006000;6;90703;                        Aldeia do Bispo;220;104;116;207;102;105;82;0;65;113;112;1;1;113
157037000;6;90704;                        Aldeia Viçosa;341;166;175;330;159;171;137;1;103;421;421;0;2;417
157060000;6;90705;                        Alvendre;210;102;108;206;100;106;84;0;68;166;166;0;1;165
157083000;6;90706;                        Arrifana;661;326;335;654;325;329;221;1;185;311;311;0;5;302
157132000;6;90707;                        Avelãs de Ambom;69;24;45;72;24;48;32;0;18;81;81;0;0;81
157145000;6;90708;                        Avelãs da Ribeira;196;96;100;197;94;103;81;0;62;164;164;0;0;164
157182000;6;90709;                        Benespera;297;137;160;284;131;153;134;1;87;255;255;0;1;254
157212000;6;90710;                        Carvalhal Meão;51;24;27;51;24;27;26;0;19;117;117;0;0;117
157228000;6;90711;                        Casal de Cinza;561;274;287;506;249;257;215;0;174;369;369;0;0;368
157274000;6;90712;                        Castanheira;345;161;184;329;152;177;173;0;108;378;378;0;0;376
157330000;6;90713;                        Cavadoude;324;172;152;314;168;146;113;1;93;239;239;0;1;240
157352000;6;90714;                        Codesseiro;205;95;110;188;90;98;81;0;60;165;165;0;0;165
157384000;6;90715;                        Corujeira;118;59;59;117;59;58;48;0;36;100;100;0;0;100
157397000;6;90716;                        Faia;227;95;132;225;94;131;107;0;76;326;326;0;8;326
157420000;6;90717;                        Famalicão;615;294;321;608;290;318;273;0;199;475;475;0;1;446
157458000;6;90718;                        Fernão Joanes;269;123;146;261;119;142;105;1;80;272;272;0;2;269
157487000;6;90719;                        Gagos;127;64;63;124;61;63;59;0;37;145;145;0;0;144
157510000;6;90720;                        Gonçalo;1083;518;565;1062;510;552;472;0;363;797;797;0;2;686
157562000;6;90721;                        Gonçalo Bocas;227;109;118;212;102;110;96;0;69;144;144;0;0;141
157580000;6;90722;                        João Antão;160;78;82;152;75;77;69;0;52;151;151;0;0;151
157602000;6;90723;                        Maçainhas;1081;531;550;1028;498;530;401;0;345;588;588;0;0;558
157670000;6;90724;                        Marmeleiro;361;187;174;342;176;166;177;0;114;503;503;0;0;500
157729000;6;90725;                        Meios;197;101;96;195;101;94;80;0;58;130;130;0;0;129
157745000;6;90726;                        Mizarela;135;66;69;131;65;66;61;0;47;190;190;0;1;191
157759000;6;90727;                        Monte Margarida;36;18;18;36;18;18;21;0;13;64;63;1;0;64
157773000;6;90728;                        Panoias de Cima;608;305;303;579;285;294;237;0;182;447;447;0;0;437
157820000;6;90729;                        Pega;161;79;82;163;79;84;77;1;48;350;350;0;1;351
157861000;6;90730;                        Pêra do Moço;831;400;431;798;385;413;323;1;247;575;575;0;1;569
157925000;6;90731;                        Pêro Soares;70;35;35;69;35;34;31;0;20;61;61;0;0;61
157939000;6;90732;                        Porto da Carne;385;175;210;353;157;196;117;2;96;187;186;1;2;169
157958000;6;90733;                        Pousada;118;52;66;113;49;64;63;0;33;202;201;1;0;201
157979000;6;90734;                        Ramela;218;105;113;211;102;109;99;0;73;206;206;0;0;206
158005000;6;90735;                        Ribeira dos Carinhos;108;51;57;106;52;54;45;0;34;105;105;0;0;103
158022000;6;90736;                        Rocamondo;89;46;43;83;41;42;31;0;26;70;70;0;0;70
158035000;6;90737;                        Rochoso;264;107;157;263;105;158;106;1;61;281;281;0;2;283
158084000;6;90738;                        Santana da Azinha;459;230;229;453;226;227;164;2;134;424;424;0;2;424
158122000;6;90739;                        Jarmelo (São Miguel);187;86;101;204;100;104;73;0;59;158;158;0;0;158
158145000;6;90740;                        Jarmelo (São Pedro);184;91;93;176;86;90;90;0;55;197;197;0;0;197
158185000;6;90741;                        Guarda (São Vicente);11679;5444;6235;10857;5007;5850;4486;11;3577;6584;6579;5;12;2633
158412000;6;90742;                        Guarda (Sé);6958;3345;3613;6893;3331;3562;2574;10;2051;3835;3835;0;22;1746
158606000;6;90743;                        Seixo Amarelo;84;42;42;79;39;40;47;0;27;119;119;0;0;119
158617000;6;90744;                        Sobral da Serra;242;117;125;241;115;126;111;0;71;265;265;0;0;265
158644000;6;90745;                        Trinta;406;201;205;394;195;199;179;0;129;375;375;0;2;349
158674000;6;90746;                        Vale de Estrela;394;186;208;380;174;206;147;1;123;205;205;0;1;203
158699000;6;90747;                        Valhelhas;396;201;195;366;179;187;170;0;125;388;388;0;2;356
158729000;6;90748;                        Vela;490;226;264;471;213;258;174;1;133;423;423;0;1;418
158759000;6;90749;                        Videmonte;478;214;264;449;200;249;176;1;135;350;350;0;3;350
158783000;6;90750;                        Vila Cortês do Mondego;298;141;157;291;137;154;106;1;88;169;169;0;1;156
158797000;6;90751;                        Vila Fernando;500;245;255;479;238;241;196;0;150;436;434;2;0;432
158854000;6;90752;                        Vila Franca do Deão;153;76;77;154;77;77;64;0;47;104;104;0;0;103
158882000;6;90753;                        Vila Garcia;320;153;167;305;145;160;126;0;102;243;243;0;0;240
158910000;6;90754;                        Vila Soeiro;41;18;23;39;17;22;25;0;12;65;65;0;1;66
158921000;6;90755;                        São Miguel da Guarda;7928;3843;4085;7564;3611;3953;2856;4;2433;3882;3881;1;7;1807
159078000;5;908;                    Manteigas;3430;1622;1808;3534;1653;1881;1391;3;1063;2603;2603;0;18;2236
159079000;6;90801;                        Sameiro;343;162;181;335;156;179;151;0;118;289;289;0;1;283
159109000;6;90802;                        Manteigas (Santa Maria);1418;680;738;1344;640;704;582;0;448;956;956;0;7;753
159173000;6;90803;                        Manteigas (São Pedro);1446;670;776;1637;754;883;563;2;422;1056;1056;0;8;908
159236000;6;90804;                        Vale de Amoreira;223;110;113;218;103;115;95;1;75;302;302;0;2;292
159261000;5;909;                    Meda;5202;2460;2742;5044;2374;2670;2236;4;1614;4946;4943;3;15;4722
159262000;6;90901;                        Aveloso;207;107;100;200;103;97;85;0;57;162;162;0;0;160
159278000;6;90902;                        Barreira;177;77;100;172;76;96;89;0;60;247;247;0;0;247
159302000;6;90903;                        Carvalhal;109;49;60;103;46;57;50;0;32;115;115;0;0;113
159321000;6;90904;                        Casteição;119;56;63;113;53;60;58;0;38;204;204;0;0;203
159346000;6;90905;                        Coriscada;208;95;113;203;88;115;97;1;66;282;282;0;1;283
159393000;6;90906;                        Fonte Longa;130;54;76;130;54;76;72;0;40;174;174;0;0;174
159415000;6;90907;                        Longroiva;286;124;162;286;123;163;139;0;95;304;304;0;3;302
159460000;6;90908;                        Marialva;255;121;134;238;110;128;127;0;88;270;270;0;3;272
159487000;6;90909;                        Meda;1987;949;1038;1906;909;997;738;3;596;1328;1326;2;6;1127
159594000;6;90910;                        Outeiro de Gatos;347;174;173;333;166;167;143;0;100;331;331;0;0;318
159643000;6;90911;                        Pai Penela;67;27;40;61;24;37;33;0;22;88;87;1;0;88
159658000;6;90912;                        Poço do Canto;443;213;230;424;199;225;203;0;138;416;416;0;0;413
159696000;6;90913;                        Prova;187;83;104;189;84;105;86;0;57;212;212;0;0;208
159733000;6;90914;                        Rabaçal;278;126;152;286;135;151;124;0;92;267;267;0;2;269
159762000;6;90915;                        Ranhados;252;131;121;250;130;120;114;0;89;335;335;0;0;334
159803000;6;90916;                        Vale Flor;150;74;76;150;74;76;78;0;44;211;211;0;0;211
159832000;5;910;                    Pinhel;9627;4584;5043;9266;4397;4869;3935;7;2997;8133;8130;3;9;7679
159833000;6;91001;                        Alverca da Beira;463;212;251;446;204;242;203;0;152;446;445;1;0;445
159864000;6;91002;                        Atalaia;99;51;48;99;51;48;52;0;36;187;187;0;0;187
159878000;6;91003;                        Azevo;195;89;106;193;88;105;104;1;60;276;276;0;1;277
159897000;6;91004;                        Bogalhal;37;16;21;36;16;20;19;0;11;65;65;0;0;65
159904000;6;91005;                        Bouça Cova;104;53;51;94;45;49;46;0;34;93;93;0;0;93
159921000;6;91006;                        Cerejo;132;67;65;131;69;62;71;0;45;186;186;0;0;186
159935000;6;91007;                        Cidadelhe;40;20;20;39;20;19;23;0;14;62;61;1;0;61
159946000;6;91008;                        Ervas Tenras;142;69;73;131;64;67;53;0;40;93;93;0;0;92
159960000;6;91009;                        Ervedosa;190;83;107;189;84;105;84;0;62;126;126;0;0;125
159983000;6;91010;                        Freixedas;905;421;484;891;413;478;365;1;279;914;914;0;1;909
160063000;6;91011;                        Gouveia;314;155;159;319;157;162;135;0;99;265;265;0;0;264
160122000;6;91012;                        Lamegal;253;128;125;223;112;111;118;0;75;253;253;0;0;252
160153000;6;91013;                        Lameiras;290;136;154;277;131;146;122;0;84;240;240;0;0;240
160171000;6;91014;                        Manigoto;186;88;98;168;79;89;82;1;56;166;166;0;1;166
160219000;6;91015;                        Pala;543;247;296;523;236;287;221;1;167;430;430;0;1;426
160237000;6;91016;                        Pereiro;150;74;76;151;74;77;69;0;49;180;180;0;0;180
160255000;6;91017;                        Pinhel;3518;1688;1830;3331;1594;1737;1289;2;1078;2117;2116;1;4;1691
160429000;6;91018;                        Pínzio;453;200;253;450;199;251;192;1;136;471;471;0;1;465
160491000;6;91019;                        Pomares;120;58;62;119;57;62;58;0;40;144;144;0;0;144
160506000;6;91020;                        Póvoa d' El-Rei;53;28;25;53;27;26;23;0;19;49;49;0;0;49
160516000;6;91021;                        Safurdão;108;55;53;103;53;50;50;0;34;121;121;0;0;121
160536000;6;91022;                        Santa Eufémia;172;83;89;156;72;84;79;0;56;229;229;0;0;229
160565000;6;91023;                        Sorval;80;36;44;79;35;44;41;0;23;93;93;0;0;93
160580000;6;91024;                        Souro Pires;588;286;302;588;286;302;224;0;184;465;465;0;0;457
160615000;6;91025;                        Valbom;214;103;111;204;96;108;92;0;73;174;174;0;0;174
160631000;6;91026;                        Vale de Madeira;92;47;45;91;46;45;42;0;30;109;109;0;0;109
160651000;6;91027;                        Vascoveiro;186;91;95;182;89;93;78;0;61;179;179;0;0;179
160668000;5;911;                    Sabugal;12544;5885;6659;12107;5655;6452;5323;25;3692;15330;15321;9;44;15099
160669000;6;91101;                        Águas Belas;175;81;94;175;82;93;77;0;57;283;283;0;0;283
160695000;6;91102;                        Aldeia do Bispo;286;125;161;286;124;162;111;1;75;350;350;0;1;350
160722000;6;91103;                        Aldeia da Ponte;317;152;165;302;143;159;127;1;95;500;500;0;1;501
160759000;6;91104;                        Aldeia da Ribeira;131;67;64;127;65;62;69;0;47;275;275;0;0;275
160784000;6;91105;                        Aldeia de Santo António;798;384;414;764;363;401;287;1;245;599;599;0;1;596
160825000;6;91106;                        Aldeia Velha;431;205;226;417;192;225;194;1;122;539;539;0;2;537
160878000;6;91107;                        Alfaiates;331;163;168;326;158;168;133;1;97;709;709;0;2;710
160925000;6;91108;                        Badamalos;96;53;43;90;48;42;45;0;27;140;140;0;0;140
160940000;6;91109;                        Baraçal;190;88;102;169;78;91;83;0;55;251;249;2;0;251
160966000;6;91110;                        Bendada;580;268;312;551;255;296;244;1;180;613;613;0;1;604
161000000;6;91111;                        Bismula;193;86;107;190;83;107;73;1;46;208;208;0;1;209
161019000;6;91112;                        Casteleiro;365;167;198;366;166;200;176;1;108;486;486;0;1;487
161053000;6;91113;                        Cerdeira;229;105;124;231;99;132;91;1;57;229;229;0;1;226
161081000;6;91114;                        Fóios;362;162;200;358;159;199;157;1;115;323;323;0;1;323
161114000;6;91115;                        Forcalhos;88;44;44;86;42;44;43;0;31;212;212;0;0;212
161132000;6;91116;                        Lajeosa;201;84;117;203;85;118;88;1;51;333;333;0;1;334
161163000;6;91117;                        Lomba;57;29;28;57;29;28;28;0;18;104;104;0;0;104
161177000;6;91118;                        Malcata;332;149;183;324;146;178;147;1;94;482;481;1;1;483
161198000;6;91119;                        Moita;103;54;49;103;55;48;58;0;34;173;173;0;0;168
161218000;6;91120;                        Nave;230;105;125;233;103;130;111;1;58;385;385;0;1;386
161255000;6;91121;                        Pena Lobo;141;72;69;133;67;66;65;0;47;143;143;0;0;143
161268000;6;91122;                        Pousafoles do Bispo;277;120;157;266;114;152;117;1;85;261;261;0;1;259
161310000;6;91123;                        Quadrazais;457;220;237;458;220;238;216;1;132;750;750;0;2;750
161375000;6;91124;                        Quinta de São Bartolomeu;180;89;91;166;86;80;75;0;50;269;269;0;0;268
161392000;6;91125;                        Rapoula do Côa;195;101;94;193;104;89;77;1;52;254;254;0;1;253
161407000;6;91126;                        Rebolosa;222;110;112;215;101;114;97;1;58;249;249;0;1;249
161429000;6;91127;                        Rendo;278;130;148;262;119;143;126;0;83;462;462;0;0;462
161460000;6;91128;                        Ruivós;70;27;43;89;41;48;27;0;22;98;98;0;0;97
161472000;6;91129;                        Ruvina;112;46;66;102;45;57;41;1;26;142;140;2;1;142
161486000;6;91130;                        Sabugal;1943;908;1035;1812;843;969;771;1;598;1603;1599;4;6;1417
161618000;6;91131;                        Santo Estêvão;310;147;163;303;146;157;139;1;91;429;429;0;1;430
161646000;6;91132;                        Seixo do Côa;171;85;86;153;78;75;83;0;54;276;276;0;0;276
161672000;6;91133;                        Sortelha;444;211;233;428;207;221;200;1;137;548;548;0;10;556
161709000;6;91134;                        Souto;1224;577;647;1159;541;618;464;2;351;1057;1057;0;2;1022
161787000;6;91135;                        Vale das Éguas;39;17;22;38;17;21;25;0;12;78;78;0;0;78
161794000;6;91136;                        Vale de Espinho;393;173;220;390;172;218;180;1;116;598;598;0;1;599
161822000;6;91137;                        Vale Longo;47;23;24;55;27;28;28;0;9;102;102;0;0;102
161834000;6;91138;                        Vila Boa;243;120;123;233;118;115;103;0;76;308;308;0;0;307
161848000;6;91139;                        Vila do Touro;183;84;99;177;81;96;76;1;51;269;269;0;1;270
161870000;6;91140;                        Vilar Maior;120;54;66;117;53;64;71;0;30;240;240;0;2;240
161893000;5;913;                    Trancoso;9878;4686;5192;9647;4528;5119;3935;10;2994;8327;8326;1;20;7883
