PanelID,X,Y,Max_Visibi,Average_Da,geometry
25974,-9.180351,38.787051,69,8739.0,POINT (-9.180351 38.787051)
4188,-9.331342,38.724796,69,8739.0,POINT (-9.331341999999999 38.724796)
49282,-8.67819,41.165831,88,8739.0,POINT (-8.678190000000001 41.165831)
2060,-9.159362,38.667833,69,8740.0,POINT (-9.159362 38.667833)
15761,-8.589119,41.164265,69,8741.0,POINT (-8.589119 41.164265)
16010,-8.609426,41.149121,69,8741.0,POINT (-8.609425999999999 41.149121)
24009,-9.195846,38.704805,69,8741.0,POINT (-9.195846 38.704805)
686,-8.155515,37.128797,145,8741.0,POINT (-8.155514999999999 37.128797)
47727,-9.11669,38.788832,180,8742.0,POINT (-9.11669 38.788832)
7809,-9.156717,38.730868,69,8742.0,POINT (-9.156717 38.730868)
2273,-9.247066,38.761448,69,8744.0,POINT (-9.247066 38.761448)
9096,-9.136872,38.739822,69,8744.0,POINT (-9.136872 38.739822)
25537,-9.159248,38.715789,69,8744.0,POINT (-9.159248 38.715789)
45435,-9.128035,38.770009,89,8744.0,POINT (-9.128035000000001 38.770009)
28174,-8.630813,41.043898,69,8745.0,POINT (-8.630813 41.043898)
23879,-9.205923,38.736487,69,8745.0,POINT (-9.205923 38.736487)
21437,-9.146061,38.743382,69,8746.0,POINT (-9.146061 38.743382)
14253,-9.327077,38.691207,69,8747.0,POINT (-9.327076999999999 38.691207)
25657,-9.183136,38.744455,69,8748.0,POINT (-9.183135999999999 38.744455)
29589,-9.131199,38.73294,69,8748.0,POINT (-9.131199000000001 38.73294)
32414,-9.140714,38.758207,69,8748.0,POINT (-9.140713999999999 38.758207)
5542,-8.404141,40.21772,69,8748.0,POINT (-8.404140999999999 40.21772)
21228,-9.160468,38.723977,69,8750.0,POINT (-9.160468 38.723977)
29588,-9.131181,38.732936,69,8750.0,POINT (-9.131181 38.732936)
2293,-9.233032,38.752996,69,8751.0,POINT (-9.233032 38.752996)
24152,-9.209842,38.713424,69,8752.0,POINT (-9.209842 38.713424)
27106,-9.28681,38.756218,69,8752.0,POINT (-9.286809999999999 38.756218)
25312,-9.146475,38.777307,69,8754.0,POINT (-9.146475000000001 38.777307)
29283,-9.15113,38.72329,69,8754.0,POINT (-9.15113 38.72329)
21184,-9.142511,38.750678,69,8754.666667,POINT (-9.142511000000001 38.750678)
21252,-9.1419,38.758027,69,8755.0,POINT (-9.1419 38.758027)
17376,-8.86828,38.530932,89,8756.0,POINT (-8.86828 38.530932)
14716,-9.325956,39.339662,69,8757.0,POINT (-9.325956 39.339662)
3105,-8.430152,41.553122,69,8758.0,POINT (-8.430152 41.553122)
22082,-8.429156,41.599967,69,8758.0,POINT (-8.429156000000001 41.599967)
14354,-9.30506,38.711854,69,8758.0,POINT (-9.305059999999999 38.711854)
8937,-9.149374,38.749353,69,8758.0,POINT (-9.149374 38.749353)
19353,-8.480894,40.901551,69,8759.0,POINT (-8.480893999999999 40.901551)
13653,-9.236803,38.714727,69,8759.0,POINT (-9.236803 38.714727)
524,-9.436495,38.710868,71,8760.0,POINT (-9.436495000000001 38.710868)
10475,-9.119301,38.716446,69,8761.0,POINT (-9.119301 38.716446)
24652,-9.164704,38.715302,69,8761.0,POINT (-9.164704 38.715302)
25505,-9.177335,38.74405,69,8762.0,POINT (-9.177334999999999 38.74405)
5006,-8.397178,40.190428,69,8762.0,POINT (-8.397178 40.190428)
48122,-8.648903,41.157515,78,8763.0,POINT (-8.648903000000001 41.157515)
15823,-8.617005,41.140764,69,8763.0,POINT (-8.617005000000001 41.140764)
49114,-8.647055,40.635704,69,8763.0,POINT (-8.647055 40.635704)
641,-8.454056,37.128656,145,8765.0,POINT (-8.454056 37.128656)
14510,-9.227685,38.699471,69,8765.0,POINT (-9.227684999999999 38.699471)
28713,-8.600357,41.061637,69,8768.0,POINT (-8.600357000000001 41.061637)
8643,-9.11301,38.768544,69,8768.0,POINT (-9.113009999999999 38.768544)
6144,-7.918702,37.02584,69,8768.0,POINT (-7.918702 37.02584)
2540,-9.163446,38.703115,69,8768.0,POINT (-9.163446 38.703115)
1478,-9.160685,38.6744,89,8769.0,POINT (-9.160685000000001 38.6744)
14252,-9.328512,38.692309,69,8769.0,POINT (-9.328512 38.692309)
11124,-9.159021,38.838199,75,8770.0,POINT (-9.159020999999999 38.838199)
2099,-9.176704,38.63573,145,8771.0,POINT (-9.176704000000001 38.63573)
17040,-9.113227,38.62902,69,8771.0,POINT (-9.113227 38.62902)
9307,-9.144534,38.733864,69,8772.0,POINT (-9.144534 38.733864)
16367,-8.689392,41.167757,69,8772.0,POINT (-8.689392 41.167757)
21792,-9.233086,38.759228,69,8772.0,POINT (-9.233086 38.759228)
11591,-9.234171,38.926823,69,8773.0,POINT (-9.234171 38.926823)
12031,-8.610945,41.198215,69,8773.0,POINT (-8.610944999999999 41.198215)
7699,-9.137447,38.7514,69,8776.0,POINT (-9.137447 38.7514)
6581,-8.369344,41.372597,69,8776.0,POINT (-8.369344 41.372597)
45233,-8.919989,39.74927,69,8777.0,POINT (-8.919988999999999 39.74927)
28656,-8.575309,41.066439,69,8778.0,POINT (-8.575309000000001 41.066439)
23656,-9.159044,38.720322,69,8779.0,POINT (-9.159044 38.720322)
20281,-8.744497,41.352839,69,8780.0,POINT (-8.744497000000001 41.352839)
28957,-8.607755,41.134481,69,8781.0,POINT (-8.607754999999999 41.134481)
7960,-9.186509,38.75461,89,8781.0,POINT (-9.186508999999999 38.75461)
23480,-9.110277,38.747431,69,8782.0,POINT (-9.110277 38.747431)
12523,-8.678784,41.22268,69,8782.0,POINT (-8.678784 41.22268)
45157,-9.325811,38.697104,69,8782.0,POINT (-9.325811 38.697104)
7355,-9.162286,38.757993,89,8782.0,POINT (-9.162286 38.757993)
6885,-8.67699,37.110269,69,8782.0,POINT (-8.67699 37.110269)
30011,-9.131942,38.805308,145,8782.0,POINT (-9.131942 38.805308)
1274,-9.165644,38.668194,69,8783.0,POINT (-9.165644 38.668194)
27387,-9.312017,38.772584,69,8783.0,POINT (-9.312017000000001 38.772584)
32491,-8.61158,41.267386,69,8783.0,POINT (-8.61158 41.267386)
8929,-9.157486,38.766361,69,8784.0,POINT (-9.157486 38.766361)
21224,-9.157855,38.717073,69,8784.0,POINT (-9.157855 38.717073)
20547,-9.065337,38.86106,69,8785.0,POINT (-9.065337 38.86106)
18055,-9.336935,38.796248,69,8785.0,POINT (-9.336935 38.796248)
10982,-8.087512,37.066989,69,8785.0,POINT (-8.087512 37.066989)
25502,-9.200584,38.756407,69,8786.0,POINT (-9.200583999999999 38.756407)
5764,-9.098003,38.767005,69,8786.0,POINT (-9.098003 38.767005)
30430,-8.654432,41.216134,69,8786.0,POINT (-8.654432 41.216134)
5705,-8.567925,40.751762,78,8787.0,POINT (-8.567925000000001 40.751762)
16730,-8.534077,37.129973,69,8787.0,POINT (-8.534077 37.129973)
3535,-9.395703,38.707066,69,8788.0,POINT (-9.395702999999999 38.707066)
14664,-8.619063,40.86167,69,8788.0,POINT (-8.619063000000001 40.86167)
24619,-9.20091,38.697114,69,8788.0,POINT (-9.20091 38.697114)
20280,-8.744501,41.352838,69,8789.0,POINT (-8.744501 41.352838)
25296,-9.137634,38.714755,69,8789.0,POINT (-9.137634 38.714755)
30235,-9.233458,38.6459,145,8790.0,POINT (-9.233458000000001 38.6459)
20283,-8.744279,41.352915,69,8791.0,POINT (-8.744279000000001 41.352915)
7715,-9.182796,38.744188,69,8791.0,POINT (-9.182796 38.744188)
8148,-9.130815,38.750486,69,8791.0,POINT (-9.130815 38.750486)
6546,-8.352403,41.434335,69,8791.0,POINT (-8.352403000000001 41.434335)
2549,-9.227862,38.697769,69,8792.0,POINT (-9.227862 38.697769)
32115,-9.218841,38.74573,69,8793.0,POINT (-9.218840999999999 38.74573)
8931,-9.133026,38.742484,69,8795.0,POINT (-9.133025999999999 38.742484)
10633,-9.153612,38.720376,69,8795.0,POINT (-9.153612000000001 38.720376)
11613,-9.418826,38.977665,69,8795.0,POINT (-9.418825999999999 38.977665)
21299,-9.134062,38.737451,69,8795.0,POINT (-9.134062 38.737451)
11375,-9.084725,38.834168,69,8796.0,POINT (-9.084725000000001 38.834168)
9979,-9.138237,38.710156,69,8796.0,POINT (-9.138237 38.710156)
18765,-9.305265,38.766913,69,8796.0,POINT (-9.305265 38.766913)
24394,-9.125389,38.711758,69,8796.0,POINT (-9.125389 38.711758)
9333,-9.144887,38.733335,69,8797.0,POINT (-9.144887000000001 38.733335)
8714,-9.173234,38.70288,69,8799.0,POINT (-9.173234000000001 38.70288)
19543,-7.656892,37.102907,69,8799.0,POINT (-7.656892 37.102907)
127,-9.147853,38.634142,180,8801.0,POINT (-9.147853 38.634142)
18592,-9.305417,38.766966,69,8802.0,POINT (-9.305417 38.766966)
15183,-8.65877,41.168787,69,8803.0,POINT (-8.658770000000001 41.168787)
46921,-8.639977,41.163654,69,8803.0,POINT (-8.639977 41.163654)
16130,-8.64855,41.174101,69,8803.0,POINT (-8.64855 41.174101)
16195,-8.666189,41.159867,69,8804.0,POINT (-8.666188999999999 41.159867)
7214,-9.204813,38.69521,69,8804.0,POINT (-9.204813 38.69521)
6214,-7.936673,37.01686,69,8804.0,POINT (-7.936673 37.01686)
7065,-8.793752,39.743883,69,8805.0,POINT (-8.793752 39.743883)
18204,-9.266556,38.755449,69,8806.0,POINT (-9.266556 38.755449)
46361,-8.630622,41.190652,69,8806.0,POINT (-8.630622000000001 41.190652)
21149,-9.142106,38.749252,69,8806.333333,POINT (-9.142106 38.749252)
302,-9.3421,38.682687,72,8807.0,POINT (-9.3421 38.682687)
25819,-8.614145,41.228975,69,8808.0,POINT (-8.614145000000001 41.228975)
11820,-8.620525,41.229253,89,8808.0,POINT (-8.620525000000001 41.229253)
47981,-8.502864,41.196572,78,8808.0,POINT (-8.502864000000001 41.196572)
15102,-8.585855,41.180318,89,8808.0,POINT (-8.585855 41.180318)
11831,-8.620354,41.233871,69,8809.0,POINT (-8.620354000000001 41.233871)
30910,-8.749237,40.61259,69,8809.0,POINT (-8.749237000000001 40.61259)
32825,-8.626611,41.120386,69,8813.0,POINT (-8.626611 41.120386)
14687,-8.333705,41.202482,145,8814.0,POINT (-8.333705 41.202482)
14923,-8.614374,41.162246,75,8814.0,POINT (-8.614374 41.162246)
21153,-9.159294,38.735949,69,8814.0,POINT (-9.159293999999999 38.735949)
2803,-8.616741,41.531792,69,8814.0,POINT (-8.616740999999999 41.531792)
47102,-9.03742,38.564195,78,8816.0,POINT (-9.037419999999999 38.564195)
29729,-9.147096,38.685487,145,8816.0,POINT (-9.147095999999999 38.685487)
7561,-9.17746,38.704733,69,8817.0,POINT (-9.17746 38.704733)
20379,-9.041349,38.889342,89,8818.0,POINT (-9.041349 38.889342)
49200,-8.632789,41.163174,88,8818.0,POINT (-8.632789000000001 41.163174)
11373,-9.085132,38.833741,69,8818.0,POINT (-9.085132 38.833741)
28902,-8.642306,41.030588,69,8820.0,POINT (-8.642306 41.030588)
31724,-8.666423,41.180332,69,8820.0,POINT (-8.666423 41.180332)
21574,-9.237266,38.759048,69,8822.0,POINT (-9.237266 38.759048)
15955,-8.600626,41.183341,69,8822.0,POINT (-8.600626 41.183341)
11113,-9.144765,38.854287,69,8823.0,POINT (-9.144765 38.854287)
31035,-9.151159,38.637105,69,8825.0,POINT (-9.151159 38.637105)
25656,-9.183136,38.744455,69,8825.0,POINT (-9.183135999999999 38.744455)
15242,-8.623093,41.149994,69,8826.0,POINT (-8.623093000000001 41.149994)
14647,-8.62458,40.859573,69,8826.0,POINT (-8.62458 40.859573)
6932,-8.669929,37.100876,69,8827.0,POINT (-8.669929 37.100876)
18767,-9.30516,38.7685,69,8828.0,POINT (-9.305160000000001 38.7685)
832,-8.824484,37.066282,145,8828.0,POINT (-8.824484 37.066282)
14701,-9.375445,39.35754,69,8828.0,POINT (-9.375444999999999 39.35754)
21058,-9.143924,38.737348,69,8829.0,POINT (-9.143924 38.737348)
45118,-8.439576,40.21733,69,8830.0,POINT (-8.439576000000001 40.21733)
13021,-9.167639,38.790398,89,8831.0,POINT (-9.167638999999999 38.790398)
2885,-9.074098,38.653367,89,8831.0,POINT (-9.074097999999999 38.653367)
5905,-9.092478,38.773657,69,8831.0,POINT (-9.092478 38.773657)
29408,-9.14908,38.741772,69,8831.0,POINT (-9.14908 38.741772)
25229,-9.146874,38.756464,69,8831.0,POINT (-9.146874 38.756464)
47638,-8.966137,38.713517,109,8832.0,POINT (-8.966137 38.713517)
2098,-9.176707,38.635732,145,8833.0,POINT (-9.176707 38.635732)
12350,-8.726043,41.264541,69,8833.0,POINT (-8.726043000000001 41.264541)
2550,-9.096167,38.750242,89,8834.0,POINT (-9.096166999999999 38.750242)
46292,-9.14126,38.715873,69,8835.0,POINT (-9.141260000000001 38.715873)
14715,-9.37945,39.361489,69,8835.0,POINT (-9.37945 39.361489)
30581,-8.602642,41.183357,69,8836.0,POINT (-8.602641999999999 41.183357)
20500,-9.035679,38.893749,69,8836.0,POINT (-9.035679 38.893749)
8997,-9.141682,38.749281,69,8836.0,POINT (-9.141681999999999 38.749281)
3227,-8.388688,41.55608,69,8836.0,POINT (-8.388688 41.55608)
45388,-8.64062,40.64001,69,8836.0,POINT (-8.64062 40.64001)
15795,-8.583463,41.160054,69,8837.0,POINT (-8.583463 41.160054)
21844,-9.221041,38.783118,69,8838.0,POINT (-9.221041 38.783118)
14169,-9.309644,38.69743,69,8838.0,POINT (-9.309644 38.69743)
7370,-9.152891,38.71214,69,8838.0,POINT (-9.152891 38.71214)
24647,-9.123201,38.752296,69,8838.0,POINT (-9.123201 38.752296)
7661,-9.163664,38.761931,89,8840.0,POINT (-9.163664000000001 38.761931)
15518,-8.66587,41.159103,69,8841.0,POINT (-8.66587 41.159103)
30704,-8.604548,41.18134,69,8843.0,POINT (-8.604547999999999 41.18134)
1075,-8.432488,40.199656,69,8843.0,POINT (-8.432487999999999 40.199656)
17974,-9.298949,38.767159,69,8843.0,POINT (-9.298949 38.767159)
47856,-8.61374,41.20726,78,8844.0,POINT (-8.61374 41.20726)
25832,-8.59336,41.185256,69,8844.0,POINT (-8.593360000000001 41.185256)
8667,-9.184354,38.699808,69,8845.0,POINT (-9.184354000000001 38.699808)
28221,-8.597706,41.129729,69,8845.0,POINT (-8.597706000000001 41.129729)
46920,-8.639968,41.163661,69,8845.0,POINT (-8.639968 41.163661)
6758,-8.277383,41.452418,69,8846.0,POINT (-8.277383 41.452418)
48184,-7.63631,37.130238,145,8846.0,POINT (-7.63631 37.130238)
14530,-9.22756,38.69918,69,8847.0,POINT (-9.22756 38.69918)
6580,-8.369345,41.372597,69,8847.0,POINT (-8.369344999999999 41.372597)
16265,-8.650901,41.169057,69,8849.0,POINT (-8.650900999999999 41.169057)
32380,-9.128749,38.72179,69,8849.0,POINT (-9.128748999999999 38.72179)
26000,-8.586207,41.228535,69,8852.0,POINT (-8.586207 41.228535)
13219,-9.302455,38.696223,69,8853.0,POINT (-9.302455 38.696223)
23137,-9.12871,38.722105,69,8854.0,POINT (-9.12871 38.722105)
17961,-9.305001,38.767779,89,8854.0,POINT (-9.305001000000001 38.767779)
17203,-9.160374,38.641639,145,8856.0,POINT (-9.160373999999999 38.641639)
46360,-8.630615,41.190642,69,8856.0,POINT (-8.630615000000001 41.190642)
11305,-9.191657,38.838653,69,8856.0,POINT (-9.191656999999999 38.838653)
49218,-8.607733,41.275563,88,8859.0,POINT (-8.607733 41.275563)
29359,-9.20031,38.744972,69,8859.333333,POINT (-9.20031 38.744972)
10156,-9.140784,38.727547,69,8860.0,POINT (-9.140784 38.727547)
6884,-8.673501,37.105395,69,8860.0,POINT (-8.673501 37.105395)
29515,-9.157981,38.706643,69,8861.0,POINT (-9.157980999999999 38.706643)
28,-8.730171,39.26289,180,8863.0,POINT (-8.730171 39.26289)
19762,-9.260974,39.085484,89,8863.0,POINT (-9.260973999999999 39.085484)
24718,-9.124676,38.75117,69,8863.0,POINT (-9.124675999999999 38.75117)
9724,-9.149283,38.736029,69,8864.0,POINT (-9.149283 38.736029)
47242,-9.337392,38.782504,78,8865.0,POINT (-9.337391999999999 38.782504)
16769,-8.765197,41.386391,75,8865.0,POINT (-8.765197000000001 41.386391)
29186,-9.134219,38.732718,69,8867.0,POINT (-9.134219 38.732718)
8510,-9.185506,38.758267,69,8867.0,POINT (-9.185506 38.758267)
7598,-9.137449,38.750903,89,8868.0,POINT (-9.137449 38.750903)
1101,-7.931879,37.01808,69,8868.0,POINT (-7.931879 37.01808)
11112,-9.144726,38.854301,69,8868.0,POINT (-9.144726 38.854301)
47577,-9.298759,38.735674,145,8869.0,POINT (-9.298759 38.735674)
32425,-8.621891,41.236978,69,8871.0,POINT (-8.621891 41.236978)
47241,-9.339362,38.784839,109,8872.0,POINT (-9.339361999999999 38.784839)
28373,-8.633343,41.120751,69,8872.0,POINT (-8.633343 41.120751)
16116,-8.625578,41.16932,69,8872.0,POINT (-8.625578000000001 41.16932)
14897,-8.674025,41.154283,75,8873.0,POINT (-8.674025 41.154283)
6501,-8.311669,41.457803,69,8874.0,POINT (-8.311669 41.457803)
6513,-8.338047,41.478282,69,8874.0,POINT (-8.338047 41.478282)
21421,-9.140063,38.758625,69,8875.0,POINT (-9.140063 38.758625)
12014,-8.6811,41.18498,69,8875.0,POINT (-8.681100000000001 41.18498)
12719,-8.976382,38.706569,89,8875.0,POINT (-8.976381999999999 38.706569)
23736,-9.159666,38.779507,69,8877.0,POINT (-9.159666 38.779507)
1010,-8.255407,37.087683,69,8877.5,POINT (-8.255407 37.087683)
32572,-9.260011,38.770104,69,8878.0,POINT (-9.260011 38.770104)
30057,-8.982211,38.96938,145,8879.0,POINT (-8.982211 38.96938)
20457,-9.010508,38.927986,69,8879.0,POINT (-9.010508 38.927986)
21826,-9.221057,38.782487,69,8879.0,POINT (-9.221057 38.782487)
29214,-9.146424,38.741788,69,8880.0,POINT (-9.146424 38.741788)
17766,-9.376559,38.800991,69,8880.0,POINT (-9.376559 38.800991)
46404,-8.652577,41.166847,69,8880.0,POINT (-8.652577000000001 41.166847)
19875,-8.55136,41.216446,69,8881.0,POINT (-8.551360000000001 41.216446)
6129,-7.926219,37.024475,69,8881.0,POINT (-7.926219 37.024475)
10176,-9.142826,38.751239,69,8881.0,POINT (-9.142825999999999 38.751239)
29343,-9.187167,38.746916,69,8882.0,POINT (-9.187167000000001 38.746916)
7441,-9.164965,38.749576,69,8882.0,POINT (-9.164965 38.749576)
679,-8.044777,37.084102,145,8883.0,POINT (-8.044777 37.084102)
9712,-9.152674,38.738064,69,8884.0,POINT (-9.152673999999999 38.738064)
29162,-9.138324,38.742749,69,8886.0,POINT (-9.138324000000001 38.742749)
30280,-9.035875,38.652613,145,8886.0,POINT (-9.035875000000001 38.652613)
7765,-9.125962,38.754756,69,8887.0,POINT (-9.125961999999999 38.754756)
21407,-9.144983,38.75467,69,8888.0,POINT (-9.144983 38.75467)
29243,-9.17351,38.706227,69,8888.0,POINT (-9.17351 38.706227)
10703,-9.189831,38.746339,69,8889.0,POINT (-9.189831 38.746339)
20163,-8.845046,41.698101,69,8890.0,POINT (-8.845046 41.698101)
18553,-9.290477,38.770673,69,8890.0,POINT (-9.290476999999999 38.770673)
22940,-9.220074,38.696877,69,8891.0,POINT (-9.220074 38.696877)
2036,-9.167227,38.675206,69,8891.0,POINT (-9.167227 38.675206)
20867,-8.614683,41.114943,69,8892.0,POINT (-8.614682999999999 41.114943)
23315,-9.130555,38.71246,69,8892.0,POINT (-9.130554999999999 38.71246)
27674,-8.508235,40.940518,69,8892.0,POINT (-8.508235000000001 40.940518)
6808,-8.672411,37.103351,69,8892.0,POINT (-8.672411 37.103351)
46285,-9.14117,38.722553,69,8893.0,POINT (-9.141170000000001 38.722553)
23424,-9.180953,38.702632,69,8894.0,POINT (-9.180953000000001 38.702632)
8,-9.103967,38.808854,180,8894.0,POINT (-9.103967000000001 38.808854)
47283,-8.696407,41.199639,78,8896.0,POINT (-8.696407000000001 41.199639)
5060,-8.413716,40.203536,69,8896.0,POINT (-8.413716000000001 40.203536)
25240,-9.11851,38.748434,69,8896.0,POINT (-9.118510000000001 38.748434)
15000,-8.668021,41.164302,69,8897.0,POINT (-8.668021 41.164302)
47689,-9.033326,38.552244,145,8897.0,POINT (-9.033326000000001 38.552244)
538,-9.390484,38.714433,72,8897.0,POINT (-9.390484000000001 38.714433)
21825,-9.221058,38.782488,69,8898.0,POINT (-9.221057999999999 38.782488)
23880,-9.205836,38.736351,69,8898.0,POINT (-9.205836 38.736351)
21851,-9.217583,38.744878,69,8898.0,POINT (-9.217582999999999 38.744878)
20468,-9.010757,38.928067,69,8898.0,POINT (-9.010757 38.928067)
5866,-9.100009,38.757586,69,8899.0,POINT (-9.100009 38.757586)
15789,-8.640573,41.164911,69,8899.0,POINT (-8.640573 41.164911)
11343,-9.103895,38.79098,69,8899.0,POINT (-9.103895 38.79098)
29957,-8.059625,37.100134,145,8899.0,POINT (-8.059625 37.100134)
20250,-8.759368,41.3623,69,8899.0,POINT (-8.759368 41.3623)
25590,-9.104237,38.762858,69,8900.0,POINT (-9.104236999999999 38.762858)
26264,-9.193299,38.7815,69,8901.0,POINT (-9.193299 38.7815)
5169,-8.427743,40.211652,69,8901.0,POINT (-8.427743 40.211652)
10409,-9.12818,38.709978,69,8902.0,POINT (-9.12818 38.709978)
6288,-8.861402,40.155393,69,8902.0,POINT (-8.861402 40.155393)
26653,-8.284704,41.212158,69,8902.0,POINT (-8.284704 41.212158)
23712,-9.179607,38.709621,69,8903.0,POINT (-9.179607000000001 38.709621)
22958,-9.180066,38.749151,69,8904.0,POINT (-9.180066 38.749151)
20590,-8.996115,38.945687,145,8904.0,POINT (-8.996115 38.945687)
5772,-9.098437,38.762368,69,8905.0,POINT (-9.098437000000001 38.762368)
26231,-9.184477,38.787167,69,8905.0,POINT (-9.184476999999999 38.787167)
46635,-9.15173,38.642511,118,8906.0,POINT (-9.151730000000001 38.642511)
2628,-8.617781,41.171694,69,8907.0,POINT (-8.617781000000001 41.171694)
30130,-9.075233,38.873261,145,8907.0,POINT (-9.075233000000001 38.873261)
16290,-8.631262,41.148757,69,8907.0,POINT (-8.631262 41.148757)
13334,-9.323676,38.694741,89,8908.0,POINT (-9.323676000000001 38.694741)
15693,-8.626901,41.152595,69,8910.0,POINT (-8.626901 41.152595)
25300,-9.136407,38.71489,69,8910.0,POINT (-9.136407 38.71489)
19233,-9.325703,38.79977,78,8911.0,POINT (-9.325703000000001 38.79977)
30062,-8.527714,41.388441,145,8912.0,POINT (-8.527714 41.388441)
48094,-8.489614,40.886787,145,8912.0,POINT (-8.489614 40.886787)
19352,-8.480894,40.901554,69,8912.0,POINT (-8.480893999999999 40.901554)
15095,-8.601892,41.147312,69,8912.0,POINT (-8.601891999999999 41.147312)
10932,-8.099769,37.067519,75,8915.0,POINT (-8.099769 37.067519)
25822,-8.593414,41.185371,69,8916.0,POINT (-8.593413999999999 41.185371)
26978,-9.152915,38.639081,69,8916.0,POINT (-9.152915 38.639081)
21222,-9.133601,38.738889,69,8916.0,POINT (-9.133601000000001 38.738889)
23152,-9.17404,38.76,69,8917.0,POINT (-9.17404 38.76)
23740,-9.179625,38.759772,69,8918.0,POINT (-9.179625 38.759772)
10933,-8.099769,37.067519,75,8919.0,POINT (-8.099769 37.067519)
5408,-8.420995,40.194606,69,8920.0,POINT (-8.420995 40.194606)
2075,-9.164005,38.667067,145,8920.0,POINT (-9.164005 38.667067)
22598,-8.564338,41.16714,69,8920.0,POINT (-8.564337999999999 41.16714)
21302,-9.14347,38.736431,69,8920.0,POINT (-9.143470000000001 38.736431)
16093,-8.662139,41.152703,69,8920.0,POINT (-8.662139 41.152703)
2610,-8.605996,41.148929,69,8920.0,POINT (-8.605995999999999 41.148929)
5593,-8.429401,40.220939,69,8921.0,POINT (-8.429401 40.220939)
6741,-8.343102,41.447386,69,8922.0,POINT (-8.343102 41.447386)
14746,-8.299692,41.1917,69,8923.0,POINT (-8.299692 41.1917)
29443,-9.149833,38.738708,69,8923.0,POINT (-9.149832999999999 38.738708)
24843,-9.205426,38.752049,69,8924.0,POINT (-9.205425999999999 38.752049)
22273,-7.903227,38.573973,69,8925.0,POINT (-7.903227 38.573973)
15066,-8.648868,41.164654,89,8925.0,POINT (-8.648868 41.164654)
7181,-9.145321,38.710811,69,8925.0,POINT (-9.145320999999999 38.710811)
29375,-9.139649,38.720516,69,8926.0,POINT (-9.139649 38.720516)
22724,-8.53467,41.140361,69,8926.0,POINT (-8.53467 41.140361)
23535,-9.137366,38.727348,69,8926.0,POINT (-9.137366 38.727348)
9977,-9.160557,38.72387,69,8927.0,POINT (-9.160557000000001 38.72387)
20458,-9.010507,38.927988,69,8927.0,POINT (-9.010507 38.927988)
25700,-9.162565,38.712723,69,8929.0,POINT (-9.162565000000001 38.712723)
25498,-9.197484,38.751112,69,8929.0,POINT (-9.197483999999999 38.751112)
5941,-7.937852,37.017388,69,8929.0,POINT (-7.937852 37.017388)
2300,-9.228591,38.751203,69,8929.0,POINT (-9.228591 38.751203)
28164,-8.588238,41.096757,69,8931.0,POINT (-8.588238 41.096757)
27489,-9.270527,38.755448,69,8932.0,POINT (-9.270527 38.755448)
24912,-9.180171,38.752426,69,8932.0,POINT (-9.180171 38.752426)
48049,-8.641591,41.128319,78,8932.0,POINT (-8.641591 41.128319)
5561,-8.402505,40.192916,69,8933.0,POINT (-8.402505 40.192916)
21255,-9.140704,38.74726,69,8933.0,POINT (-9.140703999999999 38.74726)
16401,-8.637017,41.148377,69,8933.0,POINT (-8.637017 41.148377)
46263,-9.150715,38.724006,69,8934.0,POINT (-9.150715 38.724006)
16715,-8.541666,37.136056,69,8934.0,POINT (-8.541665999999999 37.136056)
4892,-8.433777,40.213812,69,8934.0,POINT (-8.433776999999999 40.213812)
32209,-8.574046,41.194215,69,8935.0,POINT (-8.574045999999999 41.194215)
23711,-9.179608,38.709622,69,8935.0,POINT (-9.179608 38.709622)
8346,-9.154976,38.732692,69,8935.0,POINT (-9.154976 38.732692)
26997,-9.121041,38.624173,69,8936.0,POINT (-9.121041 38.624173)
170,-8.539035,41.296399,180,8936.0,POINT (-8.539035 41.296399)
21152,-9.15929,38.73595,69,8937.0,POINT (-9.15929 38.73595)
21893,-9.23651,38.758217,69,8938.0,POINT (-9.236510000000001 38.758217)
29791,-8.584706,41.156125,145,8939.0,POINT (-8.584706000000001 41.156125)
25805,-8.604409,41.219236,69,8940.0,POINT (-8.604409 41.219236)
30290,-8.948185,38.694897,145,8941.0,POINT (-8.948185 38.694897)
29014,-8.604249,41.232942,69,8941.0,POINT (-8.604248999999999 41.232942)
5742,-9.096534,38.780628,69,8941.0,POINT (-9.096534 38.780628)
6824,-8.673107,37.095389,69,8941.0,POINT (-8.673107 37.095389)
29428,-9.144768,38.726844,69,8942.0,POINT (-9.144767999999999 38.726844)
24741,-9.135717,38.716097,69,8942.0,POINT (-9.135717 38.716097)
5271,-8.402029,40.213041,69,8942.0,POINT (-8.402029000000001 40.213041)
45096,-8.609941,41.155031,69,8943.0,POINT (-8.609940999999999 41.155031)
29660,-8.556896,41.220211,145,8944.0,POINT (-8.556896 41.220211)
48271,-9.145133,38.63094,145,8944.0,POINT (-9.145133 38.63094)
6196,-7.935371,37.015047,69,8949.0,POINT (-7.935371 37.015047)
29490,-9.123323,38.752791,69,8949.0,POINT (-9.123322999999999 38.752791)
16840,-8.770851,41.389457,69,8950.0,POINT (-8.770851 41.389457)
24416,-9.161603,38.730643,69,8950.0,POINT (-9.161602999999999 38.730643)
23865,-9.1599,38.725104,69,8951.0,POINT (-9.1599 38.725104)
5813,-9.096479,38.755864,69,8951.0,POINT (-9.096479 38.755864)
