ordem,nivel,cod_dim2,Zona Geográfica,População residente - Total,População residente - H,População residente - M,População presente - Total,População presente - H,População presente - M,Famílias - Clássicas ,Famílias - Institucionais,Núcleos familiares ,Alojamentos familiares - Total ,Alojamentos familiares - Clássicos,Alojamentos familiares - Não clássicos,Alojamentos colectivos,Edifícios clássicos
164792000,6,50508,Monsanto,829,369,460,884,389,495,412,1,250,1260,1260,0,1,1253
164877000,6,50509,Oledo,355,162,193,352,160,192,176,0,109,422,422,0,0,419
164898000,6,50510,Penha Garcia,748,361,387,726,347,379,363,1,242,1069,1069,0,1,1059
164961000,6,50511,Proença-a-Velha,224,104,120,228,108,120,103,1,74,370,370,0,1,371
164988000,6,50512,Rosmaninhal,537,261,276,531,265,266,268,0,184,982,982,0,3,985
165082000,6,50513,Salvaterra do Extremo,170,79,91,169,80,89,91,0,58,455,455,0,0,454
165116000,6,50514,São Miguel de Acha,560,272,288,584,286,298,266,0,185,582,582,0,1,579
165146000,6,50515,Segura,176,87,89,171,85,86,95,0,62,312,312,0,0,312
165173000,6,50516,Toulões,237,113,124,231,108,123,132,0,88,454,454,0,0,454
165203000,6,50517,Zebreira,873,421,452,868,417,451,344,1,271,1071,1063,8,1,1063
165281000,6,50701,Águas,300,148,152,290,145,145,154,0,100,395,395,0,0,395
165302000,6,50702,Aldeia do Bispo,676,333,343,583,291,292,307,0,220,783,783,0,0,778
165330000,6,50703,Aldeia de João Pires,195,97,98,184,89,95,102,0,70,329,329,0,0,329
165357000,6,50704,Aranhas,353,180,173,346,177,169,184,0,106,450,450,0,0,450
165375000,6,50705,Bemposta,120,59,61,111,54,57,59,0,42,199,199,0,0,197
165394000,6,50706,Benquerença,575,277,298,548,262,286,285,0,186,820,820,0,0,819
165428000,6,50707,Meimão,280,139,141,267,131,136,141,0,97,300,300,0,0,299
165448000,6,50708,Meimoa,373,179,194,351,170,181,178,0,122,417,417,0,0,415
165474000,6,50709,Pedrógão de São Pedro,500,243,257,484,236,248,242,0,165,498,498,0,0,498
165517000,6,50710,Penamacor,1577,752,825,1474,695,779,630,3,472,1412,1412,0,10,1272
165601000,6,50711,Salvador,476,237,239,466,231,235,231,0,150,557,557,0,0,556
165627000,6,50712,Vale da Senhora da Póvoa,257,116,141,250,115,135,136,0,81,365,365,0,0,365
165645000,6,51101,Fratel,608,284,324,586,272,314,289,2,185,848,848,0,3,849
165751000,6,51102,Perais,510,247,263,508,244,264,250,0,177,488,487,1,0,474
165810000,6,51103,Sarnadas de Ródão,637,289,348,620,281,339,254,2,179,559,557,2,2,555
165879000,6,51104,Vila Velha de Ródão,1766,824,942,1797,822,975,767,3,558,1515,1515,0,8,1489
166031000,6,50101,Belmonte,3183,1497,1686,3067,1436,1631,1193,3,963,2063,2062,1,6,1512
166160000,6,50102,Caria,1921,937,984,1842,890,952,807,0,639,1424,1423,1,3,1303
166278000,6,50103,Colmeal da Torre,729,358,371,707,341,366,289,0,231,512,512,0,0,485
166322000,6,50104,Inguias,670,336,334,660,330,330,296,0,223,618,618,0,0,603
166385000,6,50105,Maçainhas,356,166,190,355,163,192,164,0,111,311,311,0,0,307
166427000,6,50301,Vila do Carvalho,1741,853,888,1657,805,852,707,1,553,1093,1093,0,1,793
166480000,6,50302,Aldeia de São Francisco de Assis,632,303,329,578,278,300,266,1,191,504,504,0,2,506
166535000,6,50303,Aldeia do Souto,240,111,129,231,105,126,97,2,73,198,198,0,3,197
166558000,6,50304,Barco,473,211,262,468,207,261,202,1,147,457,457,0,1,441
166599000,6,50305,Boidobra,3246,1606,1640,3183,1570,1613,1251,1,1021,1622,1622,0,3,938
166663000,6,50306,Casegas,425,179,246,395,162,233,197,2,120,578,577,1,2,578
166712000,6,50307,Covilhã (Conceição),7175,3382,3793,7513,3528,3985,3070,0,2293,4511,4509,2,8,1450
166829000,6,50308,Cortes do Meio,884,430,454,865,414,451,357,1,265,1077,1077,0,6,961
166904000,6,50309,Dominguizo,1119,554,565,1073,531,542,443,2,352,682,682,0,3,510
166938000,6,50310,Erada,709,342,367,672,325,347,309,0,234,655,655,0,0,622
166999000,6,50311,Ferro,1700,816,884,1652,791,861,676,1,509,1173,1173,0,2,1085
167051000,6,50312,Orjais,806,386,420,782,372,410,332,0,268,532,532,0,1,491
167097000,6,50313,Ourondo,372,164,208,354,152,202,154,1,104,356,356,0,1,354
167140000,6,50314,Paul,1624,772,852,1551,728,823,651,2,497,1147,1147,0,3,1061
167219000,6,50315,Peraboa,953,440,513,952,433,519,374,1,287,616,615,1,1,587
167270000,6,50316,Peso,737,344,393,715,330,385,292,0,231,597,597,0,0,556
167306000,6,50317,Covilhã (Santa Maria),3220,1448,1772,3911,1759,2152,1408,5,911,2689,2689,0,7,583
167374000,6,50318,São Jorge da Beira,633,304,329,599,286,313,279,1,200,670,670,0,1,653
167412000,6,50319,Covilhã (São Martinho),4165,1960,2205,5590,2715,2875,1744,3,1260,2981,2980,1,11,1040
167475000,6,50320,Covilhã (São Pedro),2225,1056,1169,2162,1019,1143,884,4,660,1278,1278,0,7,587
167538000,6,50321,Sarzedo,130,59,71,127,58,69,67,0,39,232,232,0,0,232
167554000,6,50322,Sobral de São Miguel,418,190,228,398,183,215,197,1,115,492,492,0,1,490
167588000,6,50323,Teixoso,4360,2108,2252,4217,2023,2194,1739,1,1390,2386,2384,2,3,1533
167682000,6,50324,Tortosendo,5624,2742,2882,5362,2586,2776,2166,3,1752,3156,3156,0,3,1975
167790000,6,50325,Unhais da Serra,1398,672,726,1433,684,749,596,1,438,999,999,0,3,791
167833000,6,50326,Vale Formoso,574,270,304,560,261,299,228,0,190,496,495,1,0,481
167868000,6,50327,Verdelhos,664,329,335,637,311,326,280,1,198,790,790,0,2,763
167917000,6,50328,Vales do Rio,674,333,341,649,321,328,268,0,202,442,442,0,0,410
167956000,6,50329,Coutada,406,191,215,377,182,195,173,0,134,365,365,0,0,358
167993000,6,50330,Cantar-Galo,2233,1095,1138,2149,1039,1110,936,0,737,1314,1314,0,0,688
168029000,6,50331,Canhoso,2237,1075,1162,2129,1007,1122,877,0,727,1139,1133,6,1,369
168067000,6,50401,Alcaide,616,300,316,607,290,317,261,0,193,546,546,0,0,526
168111000,6,50402,Alcaria,1180,575,605,1146,556,590,462,2,351,763,763,0,4,674
168173000,6,50403,Alcongosta,497,234,263,476,219,257,211,0,153,385,385,0,0,369
168195000,6,50404,Aldeia de Joanes,1333,645,688,1263,607,656,476,2,413,707,707,0,3,493
168241000,6,50405,Aldeia Nova do Cabo,600,296,304,578,288,290,260,1,185,458,457,1,2,445
168269000,6,50406,Alpedrinha,1087,523,564,1020,484,536,410,1,322,819,819,0,4,755
168320000,6,50407,Atalaia do Campo,546,271,275,523,264,259,251,0,183,478,478,0,0,469
168344000,6,50408,Barroca,496,244,252,470,224,246,228,0,161,590,590,0,0,582
168388000,6,50409,Bogas de Baixo,194,95,99,188,91,97,105,0,68,310,310,0,0,310
168423000,6,50410,Bogas de Cima,347,162,185,338,163,175,150,0,112,361,360,1,0,356
168458000,6,50411,Capinha,494,234,260,489,234,255,215,1,152,561,561,0,1,558
168495000,6,50412,Castelejo,656,299,357,633,283,350,282,0,208,474,474,0,0,469
168550000,6,50413,Castelo Novo,406,194,212,392,185,207,157,0,125,464,464,0,2,465
168593000,6,50414,Donas,863,419,444,905,435,470,336,1,273,538,538,0,2,500
168620000,6,50415,Escarigo,224,100,124,215,96,119,113,0,79,297,297,0,0,293
168641000,6,50416,Fatela,564,266,298,536,249,287,225,0,175,490,489,1,0,486
168668000,6,50417,Fundão,9236,4421,4815,8735,4160,4575,3606,6,2806,5219,5208,11,17,2030
168858000,6,50418,Janeiro de Cima,306,140,166,299,136,163,136,0,99,320,320,0,2,319
168892000,6,50419,Lavacolhos,236,119,117,235,118,117,109,0,73,274,274,0,0,273
168914000,6,50420,Orca,650,323,327,640,320,320,324,0,209,801,797,4,4,802
168987000,6,50421,Pêro Viseu,728,347,381,751,370,381,305,0,230,675,675,0,0,671
169051000,6,50422,Póvoa de Atalaia,642,295,347,593,276,317,295,0,203,531,531,0,0,527
169106000,6,50423,Salgueiro,690,329,361,670,321,349,313,1,220,612,611,1,3,609
169148000,6,50424,Silvares,968,478,490,931,454,477,394,0,310,850,850,0,9,827
169205000,6,50425,Soalheira,891,439,452,867,420,447,365,1,264,688,688,0,1,667
169265000,6,50426,Souto da Casa,807,372,435,786,362,424,362,0,257,754,754,0,0,726
169328000,6,50427,Telhado,618,298,320,607,293,314,262,0,198,471,469,2,0,456
169365000,6,50428,Vale de Prazeres,1267,587,680,1246,572,674,571,0,400,1229,1227,2,0,1220
169453000,6,50429,Valverde,1402,669,733,1329,620,709,518,0,449,752,752,0,0,711
169514000,6,50430,Mata da Rainha,149,67,82,148,67,81,81,0,57,232,232,0,0,230
169527000,6,50431,Enxames,520,265,255,491,248,243,212,0,163,355,355,0,0,350
169557000,6,100101,Alcobaça,5751,2624,3127,5394,2429,2965,2405,6,1704,3405,3404,1,11,1009
169641000,6,100102,Alfeizerão,3854,1867,1987,3746,1806,1940,1514,2,1207,2509,2508,1,4,2274
169815000,6,100103,Alpedriz,777,389,388,737,362,375,314,0,241,440,436,4,0,412
169858000,6,100104,Bárrio,1523,762,761,1466,733,733,597,0,503,821,821,0,0,786
169909000,6,100105,Benedita,8635,4190,4445,8233,3968,4265,3077,5,2526,3894,3890,4,8,3057
170187000,6,100106,Cela,3264,1599,1665,3094,1497,1597,1242,1,1024,1720,1720,0,1,1682
170306000,6,100107,Coz,1895,910,985,1811,868,943,744,0,607,1003,1002,1,0,960
170369000,6,100108,Évora de Alcobaça,4485,2200,2285,4312,2089,2223,1670,3,1375,2315,2315,0,5,2256
170537000,6,100109,Maiorga,2050,978,1072,1912,911,1001,816,0,665,1154,1152,2,0,1033
170600000,6,100110,Pataias,5451,2692,2759,5214,2554,2660,2199,2,1768,3865,3857,8,6,3039
170820000,6,100111,Aljubarrota (Prazeres),4235,2055,2180,4013,1932,2081,1651,1,1341,2286,2268,18,1,1882
170944000,6,100112,São Martinho do Porto,2868,1351,1517,2791,1303,1488,1210,1,860,4891,4889,2,13,2427
171091000,6,100113,Aljubarrota (São Vicente),2404,1180,1224,2321,1124,1197,917,0,728,1286,1286,0,1,1247
171195000,6,100114,Turquel,4561,2229,2332,4360,2108,2252,1636,3,1366,2265,2261,4,3,1951
171392000,6,100115,Vestiaria,1258,612,646,1211,585,626,507,2,395,740,740,0,3,661
171428000,6,100116,Vimeiro,1948,980,968,1886,934,952,727,1,606,1068,1067,1,1,1056
171513000,6,100118,Martingança,1145,557,588,1098,535,563,444,0,358,598,598,0,2,566
171558000,6,100119,Montes,589,282,307,556,263,293,238,0,187,365,364,1,0,365
171585000,6,100501,Bombarral,5664,2665,2999,5398,2502,2896,2222,4,1749,3430,3428,2,6,2076
171758000,6,100502,Carvalhal,2634,1272,1362,2527,1203,1324,1055,1,842,1711,1711,0,3,1675
171888000,6,100503,Roliça,2808,1406,1402,2680,1320,1360,1107,3,875,1684,1681,3,3,1583
172014000,6,100504,Vale Covo,1157,566,591,1107,533,574,484,1,377,697,697,0,1,665
172083000,6,100505,Pó,930,444,486,881,417,464,343,0,297,503,499,4,0,490
172129000,6,100601,A dos Francos,1701,815,886,1661,791,870,610,5,521,875,873,2,5,854
172215000,6,100602,Alvorninha,2987,1451,1536,2893,1398,1495,1103,5,914,1672,1672,0,5,1642
172392000,6,100603,Caldas da Rainha (Nossa Senhora do Pópulo),16114,7418,8696,15342,6987,8355,6763,17,4812,9730,9725,5,89,3541
172653000,6,100604,Carvalhal Benfeito,1279,623,656,1239,606,633,473,0,403,666,665,1,0,653
172727000,6,100605,Coto,1344,645,699,1274,609,665,485,0,420,659,659,0,1,622
172772000,6,100606,Foz do Arelho,1339,643,696,1347,640,707,590,1,399,1721,1720,1,8,923
172839000,6,100607,Landal,1051,506,545,1012,487,525,384,0,334,540,540,0,0,538
172911000,6,100608,Nadadouro,1904,941,963,1823,886,937,696,5,568,1212,1210,2,5,1143
172979000,6,100609,Salir de Matos,2583,1259,1324,2488,1204,1284,956,2,817,1462,1462,0,2,1442
173094000,6,100610,Salir do Porto,797,373,424,756,350,406,352,0,256,898,897,1,0,766
173149000,6,100611,Santa Catarina,3029,1481,1548,2860,1384,1476,1069,4,904,1422,1421,1,4,1374
173276000,6,100612,São Gregório,955,458,497,937,440,497,354,3,296,535,535,0,3,530
173312000,6,100613,Serra do Bouro,703,344,359,686,330,356,298,0,237,592,591,1,0,591
173364000,6,100614,Tornada,3561,1737,1824,3417,1640,1777,1327,3,1109,1947,1946,1,3,1790
173453000,6,100615,Vidais,1159,578,581,1121,553,568,461,1,368,799,799,0,1,787
173511000,6,100616,Caldas da Rainha (Santo Onofre),11223,5233,5990,10694,4898,5796,4629,2,3513,6204,6194,10,3,2006
173666000,6,101101,Famalicão,1740,837,903,1671,795,876,685,1,540,1225,1221,4,1,1139
173759000,6,101102,Nazaré,10309,4906,5403,10026,4694,5332,4115,4,3197,10324,10312,12,26,5093
174163000,6,101103,Valado dos Frades,3109,1494,1615,2979,1415,1564,1187,1,997,1570,1566,4,2,1396
174254000,6,101201,A dos Negros,1489,732,757,1415,683,732,565,1,461,870,870,0,1,854
174308000,6,101202,Amoreira,989,478,511,1189,588,601,428,0,314,1641,1640,1,2,1312
174363000,6,101203,Olho Marinho,1279,642,637,1245,619,626,519,1,399,893,892,1,3,880
174419000,6,101204,Óbidos (Santa Maria),2032,977,1055,1969,930,1039,753,2,604,1279,1277,2,9,1255
174576000,6,101205,Óbidos (São Pedro),1308,618,690,1293,604,689,500,0,395,852,852,0,15,825
174670000,6,101206,Sobral da Lagoa,439,206,233,432,200,232,182,0,144,340,340,0,0,336
174700000,6,101207,Vau,952,481,471,915,461,454,378,0,307,1444,1442,2,0,1341
174777000,6,101208,Gaeiras,2331,1127,1204,2222,1062,1160,909,1,728,1150,1149,1,1,976
174835000,6,101209,Usseira,953,463,490,970,484,486,362,0,297,527,527,0,0,507
174874000,6,101401,Peniche (Ajuda),7989,3830,4159,7781,3649,4132,3159,3,2469,4851,4800,51,14,1964
175022000,6,101402,Atouguia da Baleia,8954,4386,4568,8547,4143,4404,3378,4,2811,7201,7194,7,17,5122
175428000,6,101403,Peniche (Conceição),4643,2230,2413,4462,2116,2346,1934,0,1477,2794,2790,4,5,1457
175537000,6,101404,Peniche (São Pedro),2117,1032,1085,1986,961,1025,886,2,677,1423,1421,2,8,988
175609000,6,101405,Serra d' El-Rei,1401,685,716,1334,643,691,571,0,448,935,935,0,3,897
175710000,6,101406,Ferrel,2649,1281,1368,2559,1222,1337,1043,2,825,3958,3955,3,13,2901
175945000,6,110101,Abrigada,3320,1593,1727,3206,1531,1675,1304,5,1035,1979,1978,1,5,1917
176103000,6,110102,Aldeia Galega da Merceana,2079,996,1083,2007,948,1059,820,1,617,1221,1218,3,1,1062
176213000,6,110103,Aldeia Gavinha,1142,546,596,1117,525,592,476,0,370,662,661,1,0,648
176256000,6,110104,Cabanas de Torres,989,480,509,951,458,493,394,0,308,587,587,0,0,572
176316000,6,110105,Cadafais,1734,836,898,1661,793,868,696,1,556,915,912,3,1,702
176364000,6,110106,Carnota,1678,820,858,1629,794,835,642,1,541,938,936,2,1,921
176459000,6,110107,Meca,1719,847,872,1662,808,854,651,0,558,939,939,0,0,911
176529000,6,110108,Olhalvo,1907,901,1006,1833,859,974,716,2,591,992,992,0,2,975
176586000,6,110109,Ota,1289,645,644,2069,1238,831,512,1,421,647,647,0,1,524
176627000,6,110110,Pereiro de Palhacana,577,296,281,557,286,271,236,1,189,434,434,0,3,433
176672000,6,110111,Alenquer (Santo Estêvão),6687,3217,3470,6479,3087,3392,2594,1,2098,3741,3739,2,4,2100
176793000,6,110112,Alenquer (Triana),4134,2016,2118,3973,1917,2056,1609,0,1307,2113,2113,0,3,1396
176886000,6,110113,Ventosa,2173,1039,1134,2087,993,1094,866,2,679,1467,1466,1,2,1410
177013000,6,110114,Vila Verde dos Francos,1162,586,576,1136,567,569,448,0,384,697,697,0,0,694
177082000,6,110115,Carregado,11707,5770,5937,11093,5386,5707,4403,2,3531,5589,5585,4,3,1460
177219000,6,110116,Ribafria,970,478,492,942,459,483,383,0,308,626,626,0,0,607
177272000,6,110201,Arranhó,2381,1180,1201,2352,1155,1197,904,0,760,1176,1176,0,0,1051
177389000,6,110202,Arruda dos Vinhos,8656,4258,4398,8385,4076,4309,3236,7,2627,4281,4280,1,9,2507
177573000,6,110203,Cardosas,836,400,436,815,385,430,321,1,255,462,462,0,1,445
177615000,6,110204,Santiago dos Velhos,1518,733,785,1486,711,775,586,1,459,786,785,1,1,749
177698000,6,110401,Alguber,957,460,497,932,436,496,337,1,302,553,552,1,1,549
177764000,6,110402,Cadaval,3113,1459,1654,2977,1382,1595,1217,1,970,1661,1657,4,2,961
177854000,6,110403,Cercal,560,266,294,449,199,250,236,2,185,427,427,0,2,411
177893000,6,110404,Figueiros,690,333,357,669,323,346,263,0,222,431,431,0,0,424
177929000,6,110405,Lamas,3072,1478,1594,2962,1414,1548,1213,2,958,1961,1958,3,3,1918
178066000,6,110406,Painho,1320,634,686,1267,610,657,522,1,423,724,720,4,1,701
178121000,6,110407,Peral,905,467,438,878,447,431,368,0,284,647,647,0,2,626
178172000,6,110408,Pêro Moniz,639,321,318,612,308,304,263,0,199,430,425,5,1,421
178228000,6,110409,Vermelha,1288,619,669,1228,577,651,510,1,407,851,851,0,1,822
178304000,6,110410,Vilar,1684,834,850,1646,813,833,651,2,511,1064,1063,1,2,1045
178409000,6,110801,Lourinhã,9897,4703,5194,9431,4458,4973,3947,3,3041,7409,7393,16,12,4573
178809000,6,110802,Miragaia,1822,905,917,1744,853,891,705,0,568,1010,1009,1,0,983
178909000,6,110803,Moita dos Ferreiros,1734,845,889,1676,801,875,702,1,537,1133,1128,5,2,1071
179012000,6,110804,Moledo,472,232,240,461,226,235,188,0,143,318,317,1,0,309
179048000,6,110805,Reguengo Grande,1626,793,833,1547,748,799,632,1,506,1077,1074,3,2,1016
179127000,6,110806,Santa Bárbara,1943,943,1000,1815,864,951,688,1,583,984,982,2,1,932
179219000,6,110807,São Bartolomeu dos Galegos,1011,495,516,971,471,500,400,1,316,748,747,1,3,727
179290000,6,110808,Vimeiro,1470,742,728,1410,705,705,594,2,441,932,932,0,2,755
179370000,6,110809,Marteleira,1761,873,888,1686,827,859,677,1,528,1007,1006,1,1,931
179464000,6,110810,Ribamar,2141,1081,1060,2026,995,1031,846,0,663,1253,1252,1,2,953
179523000,6,110811,Atalaia,1858,906,952,1765,851,914,694,1,569,1164,1164,0,2,1056
179582000,6,111201,Santo Quintino,3706,1843,1863,3677,1800,1877,1427,1,1155,2071,2071,0,1,1839
179775000,6,111202,Sapataria,3044,1534,1510,2958,1485,1473,1121,2,898,1483,1482,1,2,1248
179919000,6,111203,Sobral de Monte Agraço,3406,1626,1780,3270,1562,1708,1311,2,1042,1743,1741,2,3,1026
180030000,6,111301,A dos Cunhados,8459,4190,4269,8001,3907,4094,3123,8,2604,5691,5683,8,10,4353
180348000,6,111302,Campelos,2827,1378,1449,2706,1293,1413,1035,1,885,1367,1364,3,1,1224
180443000,6,111303,Carmões,831,398,433,809,387,422,313,1,247,533,533,0,1,525
180484000,6,111304,Carvoeira,1583,734,849,1534,709,825,628,0,494,1045,1045,0,0,1015
180564000,6,111305,Dois Portos,2124,1012,1112,1995,948,1047,847,0,665,1484,1482,2,0,1434
180679000,6,111306,Freiria,2461,1219,1242,2429,1194,1235,882,1,744,1225,1216,9,1,1164
180771000,6,111307,Matacães,1087,513,574,1047,497,550,394,1,324,593,593,0,1,578
180832000,6,111308,Maxial,2751,1315,1436,2633,1230,1403,1053,2,870,1454,1452,2,2,1415
180956000,6,111309,Monte Redondo,795,371,424,772,363,409,287,2,238,417,417,0,2,386
180991000,6,111310,Ponte do Rol,2444,1163,1281,2379,1120,1259,905,1,759,1090,1090,0,2,910
181057000,6,111311,Ramalhal,3472,1725,1747,3353,1650,1703,1296,1,1080,1675,1673,2,1,1539
181193000,6,111312,Runa,1004,476,528,977,458,519,353,1,290,491,491,0,1,438
181221000,6,111313,Torres Vedras (Santa Maria do Castelo e São Miguel),6665,3180,3485,6444,3033,3411,2669,1,2089,3552,3551,1,2,2066
181393000,6,111314,São Pedro da Cadeira,5077,2557,2520,4938,2464,2474,1788,2,1546,2587,2583,4,3,2341
181559000,6,111315,Torres Vedras (São Pedro e Santiago),17965,8327,9638,17354,7996,9358,7093,9,5494,9282,9276,6,17,3514
181889000,6,111316,Silveira,8530,4180,4350,8182,3972,4210,3207,0,2645,6768,6765,3,6,4564
182244000,6,111317,Turcifal,3342,1628,1714,3351,1625,1726,1269,2,1057,2002,2002,0,5,1742
182381000,6,111318,Ventosa,5276,2639,2637,5117,2544,2573,1938,0,1642,2427,2425,2,1,2336
182559000,6,111319,Outeiro da Cabeça,840,412,428,823,398,425,336,0,268,453,453,0,0,391
182594000,6,111320,Maceira,1932,951,981,1974,958,1016,748,0,612,1149,1148,1,9,881
182655000,6,140101,Aldeia do Mato,441,203,238,420,192,228,207,0,141,610,610,0,2,562
182702000,6,140102,Alferrarede,3884,1857,2027,3718,1767,1951,1538,4,1208,2264,2262,2,4,1644
182799000,6,140103,Alvega,1499,734,765,1455,697,758,616,1,483,1094,1093,1,3,1080
182869000,6,140104,Bemposta,1795,878,917,1709,816,893,741,1,597,1303,1302,1,2,1297
182926000,6,140105,Martinchel,604,299,305,571,276,295,249,0,200,462,462,0,1,458
182964000,6,140106,Mouriscas,1832,878,954,1873,919,954,756,8,558,1472,1470,2,9,1455
183070000,6,140107,Pego,2431,1189,1242,2348,1139,1209,1016,2,788,1650,1649,1,5,1573
183119000,6,140108,Rio de Moinhos,1202,583,619,1133,544,589,487,1,376,779,779,0,4,728
183165000,6,140109,Rossio ao Sul do Tejo,2012,955,1057,2018,951,1067,811,1,617,1186,1185,1,2,766
183208000,6,140110,São Facundo,927,471,456,908,458,450,399,0,295,691,689,2,0,680
183247000,6,140111,Abrantes (São João),1699,767,932,1622,717,905,673,4,491,1064,1064,0,6,593
183299000,6,140112,São Miguel do Rio Torto,2869,1371,1498,2743,1296,1447,1225,1,947,1984,1976,8,3,1804
183385000,6,140113,Abrantes (São Vicente),11622,5594,6028,10964,5208,5756,4520,5,3608,6088,6085,3,9,3016
183589000,6,140114,Souto,418,200,218,405,197,208,194,0,140,604,604,0,0,600
183631000,6,140115,Tramagal,3500,1679,1821,3391,1619,1772,1464,2,1147,2008,2007,1,3,1921
183741000,6,140116,Vale das Mós,588,300,288,559,282,277,250,0,186,428,427,1,0,403
183765000,6,140117,Concavada,653,343,310,606,312,294,252,0,200,426,426,0,1,406
183794000,6,140118,Fontes,627,299,328,611,293,318,283,0,194,711,711,0,0,708
183839000,6,140119,Carvalhal,722,350,372,700,333,367,315,0,230,680,679,1,0,674
183889000,6,140201,Alcanena,4131,2003,2128,3789,1814,1975,1652,2,1270,2262,2260,2,6,1493
184036000,6,140202,Bugalhos,1084,537,547,1048,515,533,406,0,331,588,588,0,0,565
184102000,6,140203,Espinheiro,553,260,293,522,241,281,245,0,177,379,379,0,0,369
184148000,6,140204,Louriceira,583,294,289,559,281,278,239,0,185,353,353,0,0,348
184203000,6,140205,Malhou,773,388,385,760,381,379,309,0,245,527,527,0,0,515
184280000,6,140206,Minde,3293,1551,1742,3139,1463,1676,1272,1,1009,1833,1833,0,1,1422
184433000,6,140207,Moitas Venda,866,408,458,826,388,438,351,0,258,576,576,0,2,554
184476000,6,140208,Monsanto,886,436,450,852,415,437,376,0,276,523,522,1,0,508
184543000,6,140209,Serra de Santo António,725,341,384,765,359,406,289,1,212,454,454,0,2,441
184620000,6,140210,Vila Moreira,974,468,506,926,448,478,411,0,300,568,568,0,0,482
184674000,6,140801,Constância,993,468,525,947,439,508,383,1,298,583,583,0,3,465
184753000,6,140802,Montalvo,1275,625,650,1226,595,631,473,2,398,614,612,2,2,470
184784000,6,140803,Santa Margarida da Coutada,1788,853,935,1836,910,926,709,0,575,978,975,3,1,916
184858000,6,141001,São João Baptista,7576,3552,4024,7309,3363,3946,3270,2,2487,4440,4436,4,5,1581
184992000,6,141002,Nossa Senhora de Fátima,12630,6077,6553,11950,5661,6289,4797,5,3890,6263,6261,2,7,2569
185196000,6,141101,Águas Belas,1072,520,552,1023,490,533,429,0,336,886,885,1,0,858
185340000,6,141102,Areias,1484,693,791,1434,664,770,615,2,440,1476,1475,1,2,1469
185481000,6,141103,Beco,906,416,490,878,406,472,365,0,292,759,759,0,1,759
185599000,6,141104,Chãos,597,278,319,593,275,318,252,0,196,618,618,0,0,612
185672000,6,141105,Dornes,594,288,306,588,287,301,251,1,191,587,585,2,5,585
185741000,6,141106,Ferreira do Zêzere,2353,1136,1217,2284,1097,1187,878,3,705,1800,1800,0,7,1288
185875000,6,141107,Igreja Nova do Sobral,662,312,350,615,285,330,272,1,192,625,624,1,1,615
185981000,6,141108,Paio Mendes,495,239,256,473,226,247,191,0,151,425,425,0,1,419
186054000,6,141109,Pias,456,216,240,446,211,235,185,0,145,332,332,0,0,328
186091000,6,141701,Alcaravela,904,439,465,851,403,448,344,2,278,695,695,0,2,682
186200000,6,141702,Santiago de Montalegre,229,111,118,221,108,113,99,0,73,312,312,0,0,312
